Date,1,2,3,4,5,6,7,8,9,10,11,12,Label,Pct_inc,Bin_label,Up,Down
19-01-1999,BAe snags GEC defense arm,Defense deal waylays Europe,Euro defense stocks jolted,Delta soars Northwest skids,Dow to eye Net earnings,Bourses ignore defense deal,,,,,,,Dec,-0.742115028,Down,0,1
20-01-1999,Bourses eye Greenspan,Bourses enjoy late rally,,,,,,,,,,,Inc,2.429906542,Up,1,0
26-01-1999,Boeing 4Q flies over Street,Earnings highlights,Bourses open in positive mood,,,,,,,,,,Dec,-2.777777778,Down,0,1
29-01-1999,Boeing aims for clear skies,,,,,,,,,,,,Same,0.180505415,Up,1,0
01-02-1999,Budget lifts defense titans,,,,,,,,,,,,Dec,-1.801801802,Down,0,1
03-02-1999,Loss job cuts at Air Canada,,,,,,,,,,,,Inc,7.481751825,Up,1,0
05-02-1999,BMW ousts top two bosses,,,,,,,,,,,,Inc,1.016949153,Up,1,0
08-02-1999,CNNfn market movers,Rockwell moving to Midwest,Bourses turn lower,Bourses a bit edgy,,,,,,,,,Dec,-2.348993289,Down,0,1
09-02-1999,China defers plane orders,BA slides into 3Q loss,Bourses finish lower,Bourses edge higher,,,,,,,,,Dec,-2.237521515,Down,0,1
10-02-1999,BoE cuts growth outlook,,,,,,,,,,,,Inc,0.352112676,Up,1,0
12-02-1999,BA to reign in Spain,,,,,,,,,,,,Dec,-0.871080139,Down,0,1
17-02-1999,BoE unanimous on rate cut,,,,,,,,,,,,Dec,-0.698080279,Down,0,1
19-02-1999,Retail health stocks to rise?,,,,,,,,,,,,Dec,-0.522648084,Down,0,1
24-02-1999,Dow set for Greenspan II,Stocks wrecked by bonds,Bond reversal hurts stocks,Timid gains on Wall St.,Wall Street heads higher,Wall Street finds a lift,Boeing blows $3.6 billion,,,,,,Dec,-4.201680672,Down,0,1
25-02-1999,Bourses spooked by Dow,Bourses get Dow doldrums,Europe's earnings parade,,,,,,,,,,Dec,-1.58172232,Down,0,1
26-02-1999,Bourses extend losses,,,,,,,,,,,,Inc,1.423487544,Up,1,0
05-03-1999,Funds eye battle lines,,,,,,,,,,,,Inc,1.607142857,Up,1,0
16-03-1999,Boeing expands conversions,Dow: A good benchmark?,Acampora runs with bulls,,,,,,,,,,Inc,3.386809269,Up,1,0
17-03-1999,Bourses tip lower,BoE hints at more rate cuts,,,,,,,,,,,Dec,-1.379310345,Down,0,1
19-03-1999,Dow 10K and mutual funds,Fund stocks flounder,,,,,,,,,,,Dec,-3.202846975,Down,0,1
26-03-1999,London bucks bourse trend,Choppy open for bourses,,,,,,,,,,,Inc,0.541516245,Up,1,0
29-03-1999,Dow regains benchmark luster,,,,,,,,,,,,Same,-0.179533214,Down,0,1
06-04-1999,Vacation loan? Call BA,,,,,,,,,,,,Same,0.182149362,Up,1,0
07-04-1999,Boeing to sell data unit,Bourses climb on rate hopes,Russia's tycoons under fire,,,,,,,,,,Inc,1.086956522,Up,1,0
08-04-1999,London snaps winning streak,Bourses suffer rate jitters,,,,,,,,,,,Dec,-0.716845878,Down,0,1
13-04-1999,Kvaerner to restructure,,,,,,,,,,,,Dec,-0.538599641,Down,0,1
15-04-1999,Boeing 1Q net soars,Dow lonely at the top,Dow sets another record,CNNfn market movers,Dow rises Nasdaq dips,Profit taking hurts stocks,Rubin: China-WTO 'doable',1Q earnings roundup,,,,,Inc,6.041335453,Up,1,0
20-04-1999,1Q is full of profit shockers,CIT in $2B aircraft deal,,,,,,,,,,,Dec,-0.789889415,Down,0,1
21-04-1999,New Air to buy Airbus jets,BoE was unanimous for cut,Northrop Posts Q1 Profit,,,,,,,,,,Inc,2.53968254,Up,1,0
26-04-1999,The business of gun safety,,,,,,,,,,,,Dec,-2.012383901,Down,0,1
27-04-1999,London sets closing record,London barrels past 6600,London slips from high,,,,,,,,,,Dec,-0.473933649,Down,0,1
28-04-1999,Boeing mulls bigger 747,Daimler earnings up 16%,Cyclical rotation lifts Dow,FTSE 100 notches up high,Bourses make shaky start,,,,,,,,Inc,2.857142857,Up,1,0
29-04-1999,Ellipso turns to Boeing again?,EU relaxes U.S. aircraft ban,,,,,,,,,,,Dec,-0.308641975,Down,0,1
30-04-1999,Market to eye GDP data,,,,,,,,,,,,Same,0,Down,0,1
03-05-1999,Dow sails past 110,Blue chips race higher,Techs fall Dow leaps,Dow 11K is 'sustainable',Acampora: 'It's beautiful',,,,,,,,Inc,5.846153846,Up,1,0
05-05-1999,Lockheed lights rocket team,,,,,,,,,,,,Inc,2.31884058,Up,1,0
07-05-1999,BoE want ads seek directors,Virgin loses Chicago bid,,,,,,,,,,,Inc,1.808066759,Up,1,0
10-05-1999,Alitalia ties with NWA KLM,,,,,,,,,,,,Dec,-3.68852459,Down,0,1
11-05-1999,Wellness programs evolve,KFC McD's hit by protests,,,,,,,,,,,Dec,-1.418439716,Down,0,1
13-05-1999,Boeing to cut 7000 jobs,,,,,,,,,,,,Inc,0.587371512,Up,1,0
14-05-1999,Boeing to take 2Q charge,Wall St. on inflation watch,U.S. tries to open skies again,,,,,,,,,,Inc,0.437956204,Up,1,0
17-05-1999,Rocket industry stalls on pad,,,,,,,,,,,,Dec,-1.162790698,Down,0,1
19-05-1999,Filling the cyberspace vacuum,BoE split on rate decision,,,,,,,,,,,Inc,1.573676681,Up,1,0
25-05-1999,British Air profit drops,,,,,,,,,,,,Dec,-2.957746479,Down,0,1
28-05-1999,Wall St. on inflation watch,Ryanair profit soars 26%,,,,,,,,,,,Inc,1.815431165,Up,1,0
03-06-1999,Creative home financing,,,,,,,,,,,,Inc,0.888888889,Up,1,0
04-06-1999,French defense IPO soars,,,,,,,,,,,,Inc,2.777777778,Up,1,0
07-06-1999,Allied Honeywell tie knot,,,,,,,,,,,,Same,-0.284900285,Down,0,1
09-06-1999,Dow under rate pressure,Wall St. suffers rate angst,Dow slips tech stocks rally,Blue chips lurch lower,,,,,,,,,Dec,-2.73381295,Down,0,1
10-06-1999,New virus hits the Web,,,,,,,,,,,,Inc,1.331360947,Up,1,0
11-06-1999,Delta delays 777 orders,Worm wiggles through Net,Lockheed eyes Airbus work,,,,,,,,,,Dec,-0.437956204,Down,0,1
14-06-1999,Stocks mixed as Nets sink,Dow surges Nets retreat,Jet makers seek price truce,Boeing probes rockets,Boeing predicts sales dip,,,,,,,,Dec,-1.035502959,Down,0,1
15-06-1999,Airlines take a flight to quality,,,,,,,,,,,,Inc,1.339285714,Up,1,0
17-06-1999,Lessors head jet orders,,,,,,,,,,,,Inc,1.306240929,Up,1,0
18-06-1999,Boeing buying Airbuses,,,,,,,,,,,,Inc,1.854493581,Up,1,0
21-06-1999,Tech stocks in focus,,,,,,,,,,,,Dec,-2.411347518,Down,0,1
22-06-1999,Bourses down on weak data,Bourses slip in midday trade,,,,,,,,,,,Inc,0.581395349,Up,1,0
24-06-1999,Bourses sink amid Fed fears,Bourses hung up on rates,Bourses shrug off Dow blues,BAe to cut 2200 jobs,,,,,,,,,Same,0.292825769,Up,1,0
25-06-1999,Lockheed eyes $1B sale?,A value fund with attitude,,,,,,,,,,,Inc,1.751824818,Up,1,0
28-06-1999,Tech gains ahead of Fed,Flare shares rocket,,,,,,,,,,,Dec,-0.717360115,Down,0,1
30-06-1999,Bourses hold their nerve,Bourses resist Dow losses,,,,,,,,,,,Inc,0.427960057,Up,1,0
02-07-1999,Easing onto the Web,,,,,,,,,,,,Same,0,Down,0,1
06-07-1999,Boeing facing lawsuits,,,,,,,,,,,,Same,0,Down,0,1
07-07-1999,GE gets Boeing engine job,Pentagon targets Europe,,,,,,,,,,,Inc,0.576368876,Up,1,0
08-07-1999,Bourses in mixed finale,Europe slips at midday,,,,,,,,,,,Inc,1.719197708,Up,1,0
13-07-1999,Jetmakers spar on funding,,,,,,,,,,,,Inc,3.636363636,Up,1,0
14-07-1999,New space plane unveiled,British Air fined $6.9M,Bourses make nervous gains,,,,,,,,,,Inc,2.69541779,Up,1,0
15-07-1999,Boeing takes off in 2Q,Wall St. on earnings watch,Wall Street likes tame CPI,Nasdaq S&P hit highs,Wall St. gets CPI support,Stocks aloft on CPI profits,Stocks ramble in the black,2Q earnings roundup,,,,,Dec,-1.837270341,Down,0,1
19-07-1999,Lockheed deal a boon for Israel,Banks cash in during 2Q,,,,,,,,,,,Dec,-1.222826087,Down,0,1
21-07-1999,BoE discussed rate hike,,,,,,,,,,,,Dec,-0.828729282,Down,0,1
23-07-1999,Micro caps' secret success,,,,,,,,,,,,Inc,1.496598639,Up,1,0
28-07-1999,Stock picks by the pros,Airbus-Boeing spat flies on,BA and AA end alliance?,,,,,,,,,,Inc,0.405405405,Up,1,0
29-07-1999,BA  American Air defend tie,,,,,,,,,,,,Dec,-1.630434783,Down,0,1
30-07-1999,U.S rejects AA-BA link,Bourses recover slightly,,,,,,,,,,,Same,0.276243094,Up,1,0
02-08-1999,DASA in talks with Alenia,BoE swells collateral base,,,,,,,,,,,Inc,0.964187328,Up,1,0
05-08-1999,Swissair agrees to payments,,,,,,,,,,,,Dec,-0.804289544,Down,0,1
09-08-1999,British Airways' profits drop,,,,,,,,,,,,Same,0.268456376,Up,1,0
10-08-1999,Ryanair 1Q profit advances,,,,,,,,,,,,Dec,-0.673854447,Down,0,1
11-08-1999,Taiwan splits $3.5B jet deal,BoE warns on inflation,,,,,,,,,,,Same,-0.034086296,Down,0,1
12-08-1999,Stock picks by the pros,,,,,,,,,,,,Dec,-0.644559462,Down,0,1
13-08-1999,Boeing  union set to meet,Stock picks of the week,,,,,,,,,,,Dec,-0.683994528,Down,0,1
16-08-1999,CPI on Wall St.'s mind,British Air cuts 1000 jobs,Bourses lose steam,Bourses mixed ahead of CPI,,,,,,,,,Inc,1.652892562,Up,1,0
18-08-1999,BoE split on rate outlook,,,,,,,,,,,,Same,-0.27027027,Down,0,1
20-08-1999,Bourses make steady gains,Bourses close higher,,,,,,,,,,,Inc,1.244813278,Up,1,0
25-08-1999,Wall St. looks for a rally,Dow at a new high,Strong techs boost Dow,Dow under financial strain,Banks weigh on the Dow,,,,,,,,Dec,-1.253481894,Down,0,1
26-08-1999,Boeing sets final labor offer,Oil chemicals mix bourses,,,,,,,,,,,Same,0.141043724,Up,1,0
27-08-1999,Bourses end mixed,Bourses drift in late session,,,,,,,,,,,Dec,-1.128349788,Down,0,1
30-08-1999,Wall St. awaits more data,,,,,,,,,,,,Inc,0.70323488,Up,1,0
31-08-1999,Kvaerner posts 2Q profit,,,,,,,,,,,,Inc,1.25698324,Up,1,0
01-09-1999,Europe ahead at midday,Bourses get technical lift,Europe gets Wall St. boost,,,,,,,,,,Dec,-0.689655172,Down,0,1
02-09-1999,Boeing sees $225M 3Q hit,Wall St. set for lower open,,,,,,,,,,,Same,-0.138888889,Down,0,1
03-09-1999,Jobs take August break,,,,,,,,,,,,Inc,0.553250346,Up,1,0
09-09-1999,Ad news and notes,,,,,,,,,,,,Inc,1.26227209,Up,1,0
15-09-1999,EU backs commissioners,,,,,,,,,,,,Same,-0.280504909,Down,0,1
16-09-1999,Raytheon to take 3Q charge,UK defense deal ahead?,Bourses recover lost ground,Bourses derailed by Dow,Bourses extend losses,,,,,,,,Dec,-1.125175809,Down,0,1
17-09-1999,Bourses firm on ECB nod,Bourses get Dow boost,,,,,,,,,,,Dec,-0.711237553,Down,0,1
20-09-1999,Jet firms' dogfight heats up,Europe makes small advance,,,,,,,,,,,Dec,-1.719197708,Down,0,1
22-09-1999,Boeing won't cut output,Rate hike splits BoE board,Low-fare airlines take off,,,,,,,,,,Inc,1.457725948,Up,1,0
27-09-1999,CNNfn after the bell,,,,,,,,,,,,Dec,-0.891530461,Down,0,1
01-10-1999,Debonair falls from grace,,,,,,,,,,,,Inc,0.439238653,Up,1,0
04-10-1999,Boeing revamps division,Poles put LOT on the block,,,,,,,,,,,Inc,1.45137881,Up,1,0
06-10-1999,Rate woes roil Europe,,,,,,,,,,,,Dec,-0.855920114,Down,0,1
07-10-1999,Iberia sale back on track,,,,,,,,,,,,Dec,-1.156069364,Down,0,1
08-10-1999,Libya buys Airbus planes,,,,,,,,,,,,Dec,-1.754385965,Down,0,1
11-10-1999,BA deals blow to Boeing,,,,,,,,,,,,Same,-0.148809524,Down,0,1
12-10-1999,Stocks to watch Wednesday,Euro space firm on the pad,,,,,,,,,,,Dec,-5.373134328,Down,0,1
13-10-1999,Wall St. mulls more results,Asia smacked by Dow,Asia haunted by Dow,Europe lower at midday,Bourses stay lower,Europe falls back again,Europe writhes in red,Europe slides at open,,,,,Inc,2.208201893,Up,1,0
14-10-1999,Boeing flies over Street,Deal may affect Pentagon,Bourses turn lower,Wall St. digests Apple,Dow up after volatile day,Volatility rips Wall Street,Broad swings on Wall St.,U.S. stocks back in the red,U.S. stocks uncertain,Earnings roundup,Boeing may lose Frontier,Dasa Aérospatiale to merge,Inc,5.279034691,Up,1,0
15-10-1999,Daily research roundup,European shares slide,Europe mired in red,Big losses in Europe,,,,,,,,,Dec,-2.578796562,Down,0,1
18-10-1999,EU joins Air Canada fray,Europe slips in thin trade,Europe recovers ground,Europe slips back again,Europe extends losses,,,,,,,,Dec,-0.882352941,Down,0,1
19-10-1999,Air Canada in Star defense,,,,,,,,,,,,Inc,0.588235294,Up,1,0
20-10-1999,BAe expands consortium,europe_close,European markets flat,Europe modestly higher,Rate woes rattle Europe,Swissair secures Lot stake,Lufthansa in U.K. bid,,,,,,Inc,3.216374269,Up,1,0
21-10-1999,Baan suffering continues,,,,,,,,,,,,Inc,1.274787535,Up,1,0
25-10-1999,Airbus in $1.8B China order,BMW lifts Rolls-Royce stake,Europe slips at midday,europe_close,Europe markets still weak,,,,,,,,Dec,-0.980392157,Down,0,1
26-10-1999,Changes reflect new economy,,,,,,,,,,,,Inc,1.555869873,Up,1,0
29-10-1999,Rift reported at BoE,Iberia IPO may be delayed,,,,,,,,,,,Inc,0.408719346,Up,1,0
01-11-1999,Boeing stock lower,McCaw rescues ICO,,,,,,,,,,,Dec,-0.695410292,Down,0,1
02-11-1999,Boeing halts deliveries,Markets on econ watch,A failed rally on Wall St.,Rally runs out of steam,Nasdaq conquers 30,Nasdaq pierces 30,,,,,,,Dec,-0.715307582,Down,0,1
04-11-1999,CEO's estate gets $25M,Europe firm after rate hikes,,,,,,,,,,,Same,0.289017341,Up,1,0
08-11-1999,British Air profit lower,,,,,,,,,,,,Same,-0.282087447,Down,0,1
09-11-1999,Europe firms in early trade,,,,,,,,,,,,Dec,-6.223479491,Down,0,1
11-11-1999,Boeing rides out bad news,Telecom tide lifts Europe,,,,,,,,,,,Dec,-1.497005988,Down,0,1
12-11-1999,More for sale at Lockheed,Europe closes mixed,Europe markets sluggish,Europe makes mixed start,,,,,,,,,Inc,0.455927052,Up,1,0
15-11-1999,China U.S. sign trade pact,,,,,,,,,,,,Dec,-1.834862385,Down,0,1
17-11-1999,Britain on rate hike watch,,,,,,,,,,,,Inc,2.870090634,Up,1,0
18-11-1999,Boeing wins rocket work,Wall St. eyes techs rates,American SAir extend tie,Low fares cloud Lufthansa,,,,,,,,,Inc,0.584795322,Up,1,0
19-11-1999,Boeing settles pay dispute,China fund smiles at WTO,,,,,,,,,,,Inc,1.304347826,Up,1,0
22-11-1999,Europe stocks end lower,,,,,,,,,,,,Dec,-3.735632184,Down,0,1
23-11-1999,BAe up on takeover OK,Europe higher at midday,europe_close,Europe falls back again,Europe posts modest gains,,,,,,,,Dec,-0.447761194,Down,0,1
26-11-1999,Europe mixed as euro dips,Europe mixed at close,Euro tempers Europe gains,Europe sheds early gains,,,,,,,,,Same,0,Down,0,1
29-11-1999,Stocks to watch Tuesday,WTO meetings kick off,Europe posts weak gains,,,,,,,,,,Dec,-0.456621005,Down,0,1
30-11-1999,Wall St. eyes currencies,Europe left in mixed mood,,,,,,,,,,,Dec,-0.611620795,Down,0,1
01-12-1999,Europe modestly higher,U.S. data boosts Europe,,,,,,,,,,,Inc,2.153846154,Up,1,0
02-12-1999,U.K. ponders open skies,Europe flat as euro dips,,,,,,,,,,,Dec,-3.313253012,Down,0,1
06-12-1999,EU probes space venture,Europe mixed at midday,Europe flat at mid-morning,,,,,,,,,,Dec,-3.744149766,Down,0,1
08-12-1999,Citigroup State St. team,,,,,,,,,,,,Dec,-1.812191104,Down,0,1
09-12-1999,Wall St. at the wheel,Nasdaq recovers,Nasdaq under pressure,Nasdaq slides; Dow gains,U.S. stocks sharply higher,Techs bolster U.S. stocks,,,,,,,Inc,1.170568562,Up,1,0
13-12-1999,Wall St. looks to Xerox,,,,,,,,,,,,Dec,-2.24,Down,0,1
15-12-1999,Boeing gets $2.6B order,Bulls take charge,U.S. blue chips advance,U.S. stocks ascend,Techs weaken Nasdaq,Wall St. looks to Oracle,BA  AMR close Iberia sale,,,,,,Same,0.161550889,Up,1,0
20-12-1999,Virgin bags SIA funding,,,,,,,,,,,,Same,0.2445677,Up,1,0
22-12-1999,Nasdaq momentum continues,Bank was split on rates,,,,,,,,,,,Inc,1.286173633,Up,1,0
03-01-2000,Rolls eyes Pratt merger?,,,,,,,,,,,,Dec,-3.016591252,Down,0,1
04-01-2000,Racal rockets on bid hopes,,,,,,,,,,,,Same,-0.155520995,Down,0,1
12-01-2000,Boeing near Hughes deal,GM boss: Sell more services,,,,,,,,,,,Inc,0.437317784,Up,1,0
13-01-2000,Airbus Boeing duel for No.1,Boeing buys Hughes unit,Wall St. eyes Intel inflation,Thomson swallows Racal,,,,,,,,,Dec,-1.596516691,Down,0,1
14-01-2000,Hughes up on Boeing deal,,,,,,,,,,,,Inc,2.474526929,Up,1,0
19-01-2000,Boeing beats 4Q estimates,Wall St. mulls tech results,Nasdaq hits record high,Earnings Roundup: Day 2,,,,,,,,,Inc,5.248618785,Up,1,0
20-01-2000,Dow tanks; Nasdaq soars,BAE Matra wins U.K. deal?,Europe closes mixed,,,,,,,,,,Dec,-2.362204724,Down,0,1
25-01-2000,Stock picks by the pros,,,,,,,,,,,,Inc,2.094972067,Up,1,0
26-01-2000,U.K. officials' rate-hike split,,,,,,,,,,,,Inc,1.094391245,Up,1,0
28-01-2000,Lockheed 4Q profit down,,,,,,,,,,,,Dec,-0.970873786,Down,0,1
01-02-2000,Alaska Air shares down,BA plans more job cuts?,,,,,,,,,,,Dec,-0.99009901,Down,0,1
03-02-2000,Wall St. eyes drug merger,,,,,,,,,,,,Dec,-2.661064426,Down,0,1
07-02-2000,British Air 3Q tops forecast,,,,,,,,,,,,Dec,-4.700854701,Down,0,1
08-02-2000,Internet providers sue AOL,,,,,,,,,,,,Dec,-1.943198804,Down,0,1
09-02-2000,Engineers strike Boeing,Wall St. watches Web,U.S. stocks slide,U.S. stocks lose ground,,,,,,,,,Dec,-3.105590062,Down,0,1
10-02-2000,Wall St. eyes tech shares,,,,,,,,,,,,Inc,1.923076923,Up,1,0
11-02-2000,Wall St. mulls retail drop,,,,,,,,,,,,Inc,0.314465409,Up,1,0
15-02-2000,Boeing may resume delivery,Dow stocks face bad news,,,,,,,,,,,Inc,0.653594771,Up,1,0
16-02-2000,Value stocks sexy again?,,,,,,,,,,,,Dec,-1.812191104,Down,0,1
23-02-2000,Wall St. eyes Greenspan,,,,,,,,,,,,Dec,-4.038772213,Down,0,1
25-02-2000,Undiscovered funds - a find,,,,,,,,,,,,Inc,2.716468591,Up,1,0
28-02-2000,Wall St. eyes economy,Solid profit ignites Daimler,,,,,,,,,,,Dec,-1.661129568,Down,0,1
29-02-2000,Boeing extends 777 range,Welch talks Net strategy,,,,,,,,,,,Same,-0.168918919,Down,0,1
02-03-2000,Wall St. gets Palm reading,,,,,,,,,,,,Dec,-1.032702238,Down,0,1
03-03-2000,BAE targets U.S. buys,Europe ends in record mood,,,,,,,,,,,Same,0,Down,0,1
08-03-2000,Strike to hit Boeing 1Q,Arospatiale profit drops,,,,,,,,,,,Dec,-2.376599634,Down,0,1
10-03-2000,British Airways CEO quits,,,,,,,,,,,,Dec,-4.074074074,Down,0,1
15-03-2000,BMW to abandon Rover?,,,,,,,,,,,,Inc,5.482041588,Up,1,0
17-03-2000,Boeing  union reach pact,CPI hangs over Dow party,Friday's hot stocks,Nasdaq regains spotlight,Dow fund has a good week,,,,,,,,Inc,6.666666667,Up,1,0
20-03-2000,Fed holds Wall St. attention,Brown to budget cautiously,,,,,,,,,,,Dec,-1.824212272,Down,0,1
21-03-2000,Boeing expects recovery,,,,,,,,,,,,Dec,-1.182432432,Down,0,1
23-03-2000,Asian markets end mixed,News Corp. eyes Hughes,,,,,,,,,,,Dec,-2.260869565,Down,0,1
24-03-2000,Aerospace auctions?,,,,,,,,,,,,Inc,1.408450704,Up,1,0
28-03-2000,Aerospace B2B takes off,Japan may join jet deal,Wall St. awaits decisions,,,,,,,,,,Inc,2.356902357,Up,1,0
29-03-2000,Stock picks by the pros,,,,,,,,,,,,Dec,-0.328947368,Down,0,1
31-03-2000,Stock picks by the pros,,,,,,,,,,,,Dec,-2.103559871,Down,0,1
05-04-2000,UK seen holding rates,,,,,,,,,,,,Dec,-3.187919463,Down,0,1
06-04-2000,Lockheed's China trouble,,,,,,,,,,,,Same,0.173310225,Up,1,0
07-04-2000,U.S. job growth jumps,Jobs report cheers Wall St.,,,,,,,,,,,Dec,-1.211072664,Down,0,1
10-04-2000,Boeing  BAE in talks?,Lockheed workers strike,,,,,,,,,,,Dec,-1.578947368,Down,0,1
14-04-2000,EADS signs Finmeccanica,,,,,,,,,,,,Dec,-3.741496599,Down,0,1
17-04-2000,Talking Stocks: Melcher,,,,,,,,,,,,Same,-0.176678445,Down,0,1
19-04-2000,Boeing flies over forecast,Wall St. fights to keep rally,Stocks to watch Thursday,U.S. trade deficit widens,Latest earnings news,,,,,,,,Inc,4.74516696,Up,1,0
20-04-2000,Dasa to cut 1200 jobs,,,,,,,,,,,,Inc,6.833333333,Up,1,0
24-04-2000,Boeing CFO flies to Lucent,Microsoft is Wall St. focus,MSFT weighs on techs,Monday's after-hours trade,,,,,,,,,Dec,-5.460218409,Down,0,1
25-04-2000,Europe posts firm gains,British Air names new CEO,,,,,,,,,,,Inc,1.960784314,Up,1,0
26-04-2000,Fighter work may be split,Durable orders surge,,,,,,,,,,,Inc,2.403846154,Up,1,0
27-04-2000,BAE buys Lockheed unit,Boeing to add Net to flights,,,,,,,,,,,Dec,-0.312989045,Down,0,1
28-04-2000,BMW loses Rover buyer,,,,,,,,,,,,Dec,-0.313971743,Down,0,1
01-05-2000,Emirates buys super-jumbo,Venture funds still at it,,,,,,,,,,,Dec,-1.57480315,Down,0,1
02-05-2000,Hotel rivals join B2B fray,KLM: life after Alitalia,,,,,,,,,,,Dec,-2.88,Down,0,1
03-05-2000,Factory orders roll ahead,,,,,,,,,,,,Dec,-1.647446458,Down,0,1
04-05-2000,Wall Street patiently dithers,U.K. holds rate at 6%,,,,,,,,,,,Inc,0.991735537,Up,1,0
08-05-2000,Boeing names new CFO,Waiting for stock rebound,,,,,,,,,,,Dec,-3.164556962,Down,0,1
09-05-2000,Lockheed wins F-16 deal,,,,,,,,,,,,Same,0.163398693,Up,1,0
10-05-2000,Europe weighed by techs,,,,,,,,,,,,Dec,-2.800658979,Down,0,1
11-05-2000,Airbus wins 50-jet order,Airlines get in Net formation,,,,,,,,,,,Inc,0.674536256,Up,1,0
19-05-2000,Airbus stalls on jumbo,FAA orders safety checks,Techs may bug Wall St.,Trade deficit hits record,,,,,,,,,Dec,-1.170568562,Down,0,1
